2,003323,01,00135799000123,AUTO POSTO BRUMAR LTDA,AUTO POSTO BRUMAR,SP,SANTOS,"AVENIDA ANA COSTA, 341",GONZAGA,11055000,000114,633035138116,CLIENTES FRANQUIA,ATIVO
2,003326,01,12020118000160,AUTO POSTO BARAO DO LIBANO LTDA,BARAO DO LIBANO,SP,SAO PAULO,"AVENIDA ZELINA, 54",VILA ZELINA,00314300,000114,147232130119,CLIENTES FRANQUIA,ATIVO
2,003332,01,00138629000100,POSTO SERVICOS REQUINTE COM.COMBUSTIVEIS,POSTO SERVICOS REQUINTE COM.COMBUSTIVEIS,SP,SANTO ANDRE,"AVENIDA MARTIM FRANCISCO, 1525",CAMILOPOLIS,09230700,000114,626290330111,CLIENTES FRANQUIA,ATIVO
2,003338,01,64942071000196,AUTO POSTO TOPAZIO LTDA,POSTO TOPAZIO,SP,COTIA,"ESTRADA DA ALDEIA, 439",CENTRO,06715125,000114,278045013112,CLIENTES FRANQUIA,ATIVO
2,003338,02,,AUTO POSTO TOPAZIO LTDA,AUTO POSTO INOUE,SP,SAO PAULO,"AVENIDA SADAMU INOUE, 4241",JARDIM DOS ALAMOS,04883025,000114,,CLIENTES FRANQUIA,ATIVO
2,003341,01,10863400000184,AUTO POSTO PORTAL DA RAPOSO LTDA,POSTO PORTAL DA RAPOSO,SP,SAO PAULO,"RUA DOS PIEMONTESES, 26",BUTANTA,05550070,000114,148.621.576.119,CLIENTES FRANQUIA,ATIVO
2,003341,02,,AUTO POSTO PORTAL DA RAPOSO LTDA,AUTO POSTO GENERAL CUNHA,SP,SAO PAULO,"AVENIDA GENERAL ASDRUBAL DA CUNHA, 44",Jardim Arpoador,05565000,000114,,CLIENTES FRANQUIA,ATIVO
2,003349,01,24333647000101,FEDERAL SUPPLY LTDA,FEDERAL SUPPLY LTDA,SP,SANTOS,"RUA SILVA JARDIM, 136",VILA MATHIAS,11015020,000114,633556323116,CLIENTES FRANQUIA,ATIVO
2,003359,01,14653719000136,CAFE AMORIM LTDA,CAFE AMORIM,PR,CURITIBA,"AVENIDA PRESIDENTE WENCESLAU BRAZ, 1172",GUAIRA,81010000,000114,9057858696,CLIENTES FRANQUIA,ATIVO
2,003408,01,42263087000130,PANIFICACAO LUANDA LTDA EPP,PANIFICACAO LUANDA,RJ,RIO DE JANEIRO,"RUA NILOPOLIS, 85",REALENGO,21720040,000114,82242678,CLIENTES FRANQUIA,ATIVO
